cod_postal,city,latitude,longitude
28400,Collado Villalba,40.6424,-3.9981
28410,Manzanares El Real,40.7263,-3.8627
28411,Moralzarzal,40.6782,-3.9707
28430,"Alpedrete, Valdencina, Los Negrales",40.649166666666666,-4.024966666666667
28440,"Residencia San Francisco (Edificio), Guadarrama, Casa Tere Tablada (Edificio), Sanatorio De Guadarrama, Gonzalo (Edificio), Casa Forestal Tablada (Edificio), Serranilla, La (Guadarrama) (Urbanizacion)",40.67282857142857,-4.089557142857143
28470,"Navacerrada, De (Puerto), Cercedilla",40.52885,-4.26985
28490,Becerril De La Sierra,40.717,-3.9886
28492,"Matalpino, La Ponderosa De La Sierra",40.5761,-3.819
28500,"Arganda Del Rey, Emisora Radio Elect Campillo (Arganda), Ventorro De La Julia, La Serna, La Poveda, El Colmenar",40.5161,-3.5231999999999997
28521,Rivas-Vaciamadrid,40.2774,-3.2775
28522,Rivas-Vaciamadrid,40.2774,-3.2775
28523,Rivas-Vaciamadrid,40.2774,-3.2775
28529,Rivas-Vaciamadrid,40.2774,-3.2775
28590,Villarejo De Salvanes,40.1666,-3.2728
28600,"Calipo (Urbanizacion), Colonia Rio Guadarrama (Urbanizacion), Navalcarnero",40.13463333333333,-3.739966666666666
28607,El Alamo,40.2307,-3.9945
28609,"Villanueva De Perales, Sevilla La Nueva, Villamantilla",40.34493333333333,-4.085566666666667
28630,"Villa Del Prado, Alamin, El (Finca)",40.2785,-4.3053
28660,"Boadilla Del Monte, Residencia Nuestra Señora Del Pilar (Boadilla)",40.405,-3.8783
28669,"Monte Las Encinas, Bonanza, Valdecabañas, Parque Boadilla, Pico Centinela (Boadilla), Lomas, Las (Boadilla), Club Encinas (Boadilla), El Olivar Del Miraval",40.405,-3.8783
28670,"Villaviciosa De Odon, Bosque, El (Urbanizacion)",40.206950000000006,-3.75245
28690,Brunete,40.4049,-3.9993
28691,"Raya Del Palancar, La (Urbanizacion), Villanueva De La Cañada, Guadamonte (Urbanizacion), Cerro Del Venero, Fuentes, De Las (Camino)",40.18698,-3.7379800000000003
28693,Quijorna,40.429,-4.0565
28694,Chapineria,40.3789,-4.2101
28700,San Sebastian De Los Reyes,40.5443,-3.6159
28701,San Sebastian De Los Reyes,40.5443,-3.6159
28702,San Sebastian De Los Reyes,40.5443,-3.6159
28703,San Sebastian De Los Reyes,40.5443,-3.6159
28710,El Molar,40.7338,-3.5839
28730,Buitrago De Lozoya,40.9909,-3.6337
28760,"Tratamiento De Aguas (Goloso, El), Soto De Viñuelas, Valdeloshielos, De Los (Finca), Castillo De Viñuelas, Tres Cantos, Jarillas, De Las (Finca), Madrid-Colmenar Viejo, Del Km. 17,500 Al 22,600 (Carretera), Colonia Militar El Goloso, Laboratorio Mopu, Km. 18,6, Valdelamasa, De (Finca), Cedex, Goloso, De El (Estacion), Colonia Valdecastellanos",40.58816153846154,-3.698653846153846
28770,"Presa De Hidraulica (Santillana), Centro Militar San Pedro, Hidraulica Santillana, Colmenar Viejo, San Pedro",40.66458,-3.7727599999999994
28791,Soto Del Real,40.7526,-3.7802
28792,"Miraflores De La Sierra, Miraflores De La Sierra, Anejos De, Miraflores De La Sierra, Extrarradio De",40.8155,-3.7621
28801,Alcala De Henares,40.482,-3.36
28802,Alcala De Henares,40.482,-3.36
28803,Alcala De Henares,40.482,-3.36
28804,Alcala De Henares,40.482,-3.36
28805,"Alcala De Henares, El Encin",40.50615,-3.3278
28806,Alcala De Henares,40.482,-3.36
28807,Alcala De Henares,40.482,-3.36
28813,"Pozuelo Del Rey, Torres De La Alameda",40.3836,-3.33735
28814,Daganzo De Arriba,40.5429,-3.4546
28816,"Valdeavero, Camarma De Esteruelas, Poligono Alcanar",40.59106666666667,-3.3527666666666662
28820,Coslada,40.4238,-3.5613
28821,Coslada,40.4284,-3.5612
28822,Coslada,40.4191,-3.5516
28823,Coslada,40.4318,-3.5395
28830,"San Fernando De Henares, Parque Empresarial San Fernando De Henares, Poligono Industrial San Fernando",40.4239,-3.5326
28840,Mejorada Del Campo,40.3928,-3.4819
28850,"Base Aerea Conjunta Torrejon, Barrio De El Castillo, Torrejon De Ardoz",40.4554,-3.4697
28860,Paracuellos De Jarama,40.5035,-3.5278
28880,"Meco, Barrio Nuevo (Venta Del Meco), Alameda",40.55226666666667,-3.3291
28890,Loeches,40.3846,-3.4139
28891,Velilla De San Antonio,40.3652,-3.4848
28901,Getafe,40.3048,-3.7303
28902,Getafe,40.3112,-3.7292
28903,Getafe,40.3184,-3.719
28904,Getafe,40.3083,-3.7368
28905,Getafe,40.2929,-3.7479
28906,Getafe,40.3054,-3.7013
28907,Getafe,40.3221,-3.7327
28911,Leganes,40.3272,-3.7635
28912,Leganes,40.3272,-3.7635
28914,Leganes,40.3272,-3.7635
28915,Leganes,40.3272,-3.7635
28916,Leganes,40.3272,-3.7635
28917,"Leganes, La Fortuna",40.3272,-3.7635
28918,Leganes,40.3272,-3.7635
28919,Leganes,40.3272,-3.7635
28921,Alcorcon,40.3458,-3.8249
28922,Alcorcon,40.3458,-3.8249
28923,Alcorcon,40.3458,-3.8249
28924,Alcorcon,40.3458,-3.8249
28925,Alcorcon,40.3458,-3.8249
28931,Mostoles,40.3223,-3.865
28932,Mostoles,40.3223,-3.865
28933,Mostoles,40.3223,-3.865
28934,Mostoles,40.3223,-3.865
28935,Mostoles,40.3223,-3.865
28936,Mostoles,40.3223,-3.865
28937,Mostoles,40.3223,-3.865
28938,"Mostoles, Combos, Los (Arroyomolinos)",40.2959,-3.89225
28939,"San Martin (Arroyomolinos), Arroyomolinos, Valdefuentes",40.27923333333334,-3.913233333333333
28940,Fuenlabrada,40.2842,-3.7941
28941,Fuenlabrada,40.2989,-3.8022
28942,Fuenlabrada,40.2925,-3.8136
28943,Fuenlabrada,40.2841,-3.8047
28944,Fuenlabrada,40.2806,-3.7942
28945,Fuenlabrada,40.2893,-3.7888
28970,Humanes De Madrid,40.2504,-3.8306
28971,Griñon,40.2125,-3.8548
28978,Cubas De La Sagra,40.189,-3.8353
28980,Parla,40.236,-3.7675
28981,Parla,40.2379,-3.7741
28982,Parla,40.239,-3.7641
28983,Parla,40.2303,-3.7598
28990,Torrejon De Velasco,40.1875,-3.7768
28991,Torrejon De La Calzada,40.1989,-3.797
29001,Malaga,36.7202,-4.4203
29002,Malaga,36.7202,-4.4203
29003,Malaga,36.7202,-4.4203
29004,Malaga,36.7202,-4.4203
29005,Malaga,36.7202,-4.4203
29006,Malaga,36.7202,-4.4203
29007,Malaga,36.7202,-4.4203
29008,Malaga,36.7202,-4.4203
29009,Malaga,36.7202,-4.4203
29010,Malaga,36.7202,-4.4203
29011,Malaga,36.7202,-4.4203
29012,Malaga,36.7202,-4.4203
29013,Malaga,36.7202,-4.4203
29014,Malaga,36.7202,-4.4203
29015,Malaga,36.7202,-4.4203
29016,Malaga,36.7202,-4.4203
29017,Malaga,36.7202,-4.4203
29018,Malaga,36.7202,-4.4203
29100,"Montecillo (Urbanizacion), Miralmonte (Urbanizacion), Miralvalles, El Rodeo, Coin",36.6618,-4.7533
29120,"El Cigarral, Fuente Del Perro, El Zangano, La Chicharra, Alhaurin El Grande",36.64358,-4.68994
29130,"Santa Amalia, Mestanza, La Fuensanta, Torre Alqueria, Zapata, El Romeral, Los Tomillares, Alqueria (Alhaurin De La Torre), El Peñon, Alamillo, El (Urbanizacion), Alhaurin De La Torre, Piamonte, Lagar De Las Pitas, Pinos De Alhaurin (Urbanizacion)",36.67518571428571,-4.561885714285714
29140,Malaga,36.7202,-4.4203
29160,"Portales, Chapera Madroñal, Camino Real (Casabermeja), Arroyo Coche (Casabermeja), Casabermeja",36.89282,-4.42956
29190,Malaga,36.7202,-4.4203
29200,Antequera,37.0192,-4.5601
29210,Cuevas De San Marcos,37.2667,-4.4143
29230,"Villanueva De La Concepcion, Campo De Camara (Almogia), Villanueva De Cauche",36.90313333333334,-4.5043
29312,Villanueva Del Rosario,36.9968,-4.3653
29320,Campillos,37.0475,-4.8636
29400,"Ronda, Rosalejo",36.73585,-5.1569
29500,"Alora, Lomas, Las (Alora), Arroyo Jevar, Sabinal, Arroyo Ancon",36.8236,-4.7058
29580,"Comendador, Peral, Puerto Terron, Estacion De Aljaima (Escaleras), Tres Leguas, El Sexmo, Loma De Cuenca, Nueva Aljaima, Estacion De Cartama (Escaleras), Saucedilla",36.8724,-4.699
29590,Malaga,36.7202,-4.4203
29600,Marbella,36.5154,-4.8858
29601,Marbella,36.5124,-4.8853
29602,Marbella,36.516,-4.9107
29603,Marbella,36.5127,-4.8734
29604,Marbella,36.5154,-4.8858
29620,Torremolinos,36.6215,-4.5042
29631,Arroyo De La Miel,36.6033,-4.5424
29639,Benalmadena (Pueblo),36.6016,-4.5396
29640,Fuengirola,36.5504,-4.6193
29649,Mijas,36.5958,-4.6373
29650,Mijas,36.5951,-4.6398
29651,Mijas,36.5958,-4.6373
29660,Marbella,36.5154,-4.8858
29670,Marbella,36.5154,-4.8858
29680,"Estepona, Loma Del Monte",36.42675,-5.14745
29692,"Honda Cavada, Alcorrin, Chullera, Secadero, Castillo De La Duquesa, San Luis De Sabinillas",36.355333333333334,-5.24445
29700,"Velez Malaga, Cabrillas",36.778,-4.1523
29710,Periana,36.928,-4.1909
29720,"La Cala Del Moral, La Araña",36.7627,-4.20445
29730,Rincon De La Victoria,36.7171,-4.2758
29738,"Moclinejo, Torre De Benagalbon, Valdes, Benagalbon",36.755775,-4.247425
29740,Torre Del Mar,36.742,-4.0929
29754,Competa,36.8335,-3.9743
29770,Torrox,36.7593,-3.9525
29780,Nerja,36.7547,-3.8724
29793,"El Morche, El Peñoncillo, Castillo Bajo-Conejito, Llanos, Los (Torrox-Costa), Generacion Del 27 (Urbanizacion), Torrox-Costa, Huit, Torrox Park",36.739525,-3.9787875
30001,Murcia,37.987,-1.13
30002,Murcia,37.987,-1.13
30003,Murcia,37.987,-1.13
30004,Murcia,37.987,-1.13
30005,Murcia,37.987,-1.13
30006,Murcia,37.987,-1.13
30007,Murcia,37.987,-1.13
30008,Murcia,37.987,-1.13
30009,Murcia,37.987,-1.13
30010,Murcia,37.987,-1.13
30011,Murcia,37.987,-1.13
30012,Murcia,37.987,-1.13
30100,"Murcia, Espinardo, Puntal, El (Espinardo), Cementerio Nuestro Padre Jesus, Molinos Alfatego",38.000479999999996,-1.1436
30110,"Murcia, Cabezo De Torres, Churra Cabezo De Torres, Torre Alcayna, Castellar, El (Cabezo De Torres)",38.01308,-1.1196
30120,"Palmar, El (El Palmar), Barrio La Victoria",37.9394,-1.1609
30140,Santomera,38.0622,-1.0496
30150,La Alberca,37.9398,-1.1416
30161,Llano De Brujas,38.0054,-1.0725
30168,"Murcia, Era Alta",37.96745,-1.1688
30169,San Gines,37.6411,-0.8228
30191,Campos Del Rio,38.0397,-1.3531
30201,Cartagena,37.6051,-0.9862
30202,"Cartagena, Barriada Santiago",37.59955,-0.9735499999999999
30203,Cartagena,37.6051,-0.9862
30204,Cartagena,37.6051,-0.9862
30205,Cartagena,37.6051,-0.9862
30310,Cartagena,37.6051,-0.9862
30319,"Miranda, Los Piñuelas, Santa Ana, Poligono Santa Ana, Cartagena, Las Casicas",37.685516666666665,-0.9936333333333334
30320,Fuente Alamo,37.7,-1.1
30330,"Hernandez, Los (Albujon), Roses, Los (Albujon), Lomas, Las (Albujon), Las Casas, El Albujon, Esparragueral",37.7167,-1.0482
30360,"Los Oliveras, La Union",37.6192,-0.878
30380,La Manga Del Mar Menor,37.6413,-0.7165
30394,"Palmero, El (Pozo Estrecho), Canteras (Canteras), Vaguada, La (Urbanizacion), Roses, Los (Canteras), Diaz, Los (Canteras), Majuelo, Cartagena",37.624,-1.0601
30400,Caravaca De La Cruz,38.0823,-1.9868
30420,"Calasparra, Madriles, Los (Calasparra), Marines, Los (Calasparra), Valentin (Cehegin), Baños De Gilico, El Macaneo, Valentin (Calasparra)",38.23001428571428,-1.6999714285714285
30500,Molina De Segura,38.0546,-1.2076
30506,Molina De Segura,38.0546,-1.2076
30509,"Molina De Segura, El Romeral, La Hornera",38.0546,-1.2076
30510,Yecla,38.6125,-1.1167
30520,Jumilla,38.4772,-1.3257
30530,"Cieza, Bolvax, El Ginete, Barretera, El Buho, Maripinar",38.23975,-1.4202166666666667
30540,"Casas Alcantara, Tollos, Bayna, Blanca, Alto Palomo",38.178819999999995,-1.37522
30560,Alguazas,38.0521,-1.2457
30562,Ceuti,38.0786,-1.2747
30564,Lorqui,38.0826,-1.251
30565,"Florida, La (Las Torres De Cotillas), Las Torres De Cotillas, Los Pulpites",38.02526666666666,-1.2399666666666667
30570,"Murcia, San Jose De La Vega, Canute, Beniajan, Casas Nuevas (Beniajan), El Bojal",37.976499999999994,-1.0861666666666665
30591,"Balsicas, Martinez, Los (Balsicas)",37.8185,-0.9569000000000001
30593,"Vidales, Los (La Palma), Carriones, Los (La Palma), Conesas, Los (La Palma), La Palma, Los Salazares, Fuente Amarga, Los Chorlitos, Los Medicos, Los Balanzas",37.691288888888884,-0.9609888888888888
30600,"Archena, Las Arboledas, Hurtado",38.11363333333333,-1.3033
30609,"La Algaida, Torre Del Junco",38.1163,-1.3004
30640,Abanilla,38.2068,-1.041
30700,"Hoya Morena, Torre Pacheco",37.7429,-0.954
30710,"Los Narejos, Lomas De Rame, Santa Rosalia, Nietos, Los (Los Alcazares), Los Alcazares",37.7592,-0.83734
30730,San Javier,37.8036,-0.8336
30740,"Loma De Abajo, Loma De Arriba, Las Esperanzas, Los Tarragas, Los Veras, Los Imbernones, Los Antolinos, Los Cuarteros, Villa Nanitos, Beatas, Las (Los Saez), Mojon, El (Cuarteros), Barrio Los Angeles, Los Peñascos, Los Plazas, Los Saez, Lo Pagan, Tacon, Lo (Los Saez), Los Gomez, San Pedro Del Pinatar",37.80092105263158,-0.8748631578947368
30800,"Sutullena, Lorca",37.67165,-1.6978499999999999
30813,"Pozo De La Higuera (Lorca), Campillo (Lorca), Puente Botero, Escarihuela, La Campana, Puente De Pasico, Purias, Alto Bordo, Alcanara, La Escucha",37.63899,-1.69969
30816,"San Julian, Hinojar, Hoya, La (La Hoya), El Porvenir",37.688625,-1.5921750000000001
30820,Alcantarilla,37.9691,-1.2155
30833,"Torreguil (Urbanizacion), Sangonera La Verde",37.7487,-1.1942
30840,Alhama De Murcia,37.851,-1.4251
30850,Totana,37.7701,-1.5004
30860,Puerto De Mazarron,37.5614,-1.2564
30870,Mazarron,37.5992,-1.3149
30880,Aguilas,37.4063,-1.5829
30890,"Casicas, Las (Puerto Lumbreras), Henares, Nogalte (Pueblo), Zarzalico, Puerto Lumbreras",37.56314,-1.8094000000000001
30891,"Goñar, Esparragal De Puerto Lumbreras, Puerto Adentro",37.5861,-1.7799000000000003
31001,Pamplona/Iruña,42.8178,-1.6446
31002,Pamplona/Iruña,42.8144,-1.6422
31003,Pamplona/Iruña,42.8111,-1.641
31004,Pamplona/Iruña,42.8116,-1.6342
31005,Pamplona/Iruña,42.8054,-1.6419
31006,Pamplona/Iruña,42.8067,-1.6315
31007,Pamplona/Iruña,42.8066,-1.6515
31008,Pamplona/Iruña,42.8095,-1.6667
31009,Pamplona/Iruña,42.8005,-1.67
31010,Pamplona/Iruña,42.8033,-1.6764
31011,Pamplona/Iruña,42.8155,-1.6609
31012,Pamplona/Iruña,42.8227,-1.6681
31013,Pamplona/Iruña,42.8314,-1.6832
31014,Pamplona/Iruña,42.8264,-1.6496
31015,Pamplona/Iruña,42.829,-1.6314
31016,"Mendillorri, Pamplona/Iruña",42.8138,-1.6288
31110,"Aeropuerto De Noain (Pamplona), Noain",42.7624,-1.6345
31119,"Imarcoain, Torres De Elorz, Oriz, Guerendiain (Elorz)",42.732275,-1.6089
31180,Zizur Mayor/Zizur Nagusia,42.7873,-1.6911
31192,"Aranguren, Ardanaz De Egues, Ilundain, Laquidain/Lakidain, Gongora, Badostain, Tajonar/Taxoare, Zolina, Mutilva/Mutiloa, Labiano",42.77552,-1.5771
31200,"Lizarra, Estella/Lizarra",42.6718,-2.0323
31300,Tafalla,42.5279,-1.6764
31310,"Carcastillo, Oliva, La (Monasterio)",42.3791,-1.4438
31400,Sangüesa/Zangoza,42.5752,-1.2822
31500,Tudela,42.0598,-1.6075
31570,San Adrian,42.3343,-1.9351
31580,Lodosa,42.4238,-2.0781
31587,"Mendavia, Imaz",42.44355,-2.20085
31590,"Giraldelli, Castejon",42.1691,-1.6895
31591,Corella,42.1148,-1.7887
31592,Cintruenigo,42.0794,-1.8046
31600,Burlada/Burlata,42.8253,-1.6155
31610,"Villava, Atarrabia",42.8323,-1.6074
31621,Sarriguren,42.8101,-1.5934
31770,"Zalain Zoko, Biurrana, Lesaka, Endarlatsa, Endara, Otsango Auzoa, Izotzaldea, Katazpegi, Frain (Lesaka), Nabaz (Lesaka), Auzoberri, Zala",43.25165833333333,-1.7029583333333334
32001,"Coiñas, Os, Quintela Canedo, Val Do Regueiro, Eirexa, A (Quintela Canedo), Ourense",42.340019999999996,-7.865519999999999
32002,"Ourense, Estrada De Reza (Reza-Ourense), Valenza, A (Barbadas), Reza (Ourense), Vistahermosa, Vilaescusa",42.322833333333335,-7.888283333333334
32003,Ourense,42.3406,-7.8655
32005,Ourense,42.3296,-7.8607
32500,"Arcos (Santa Maria), Carballiño, O",42.3328,-7.6968
32630,Xinzo De Limia,42.0635,-7.7246
32660,Allariz,42.1893,-7.802
32700,Maceda,42.2699,-7.6508
32800,Celanova,42.1531,-7.9569
32890,"Bentraces, Loiro, Barbadas, Muiños, Os (Barbadas), Cimadevila (Barbadas), Ponton, O (Barbadas), Fornos, Os, Lamas, As, Sobrado Do Bispo, Alto Do Ponton, O",42.27903,-7.9018500000000005
32950,"Peroxa, A (San Eusebio), Belesar, Levices, Cerdedo (Coles), Vilanova De Rivela, Casanova (Barra Miño), Souto, O (Coles), Carballeda (Rivela), Malvedo, O, Figueiredo (Coles), Se, A, Outeiriños, Os (Coles), San Lourenzo (Coles), Reguenga, A, Covas (Coles), Prados (Coles), Ribela (Coles), Outeiro (Melias)(Coles), Pacios (Coles), Barxelas (Ourense), Fontao (Coles), Carballeda (Coles), Sobrado (Coles)",42.49890869565217,-7.772086956521738
33001,Oviedo,43.3659,-5.8476
33002,Oviedo,43.3646,-5.8493
33003,Oviedo,43.3625,-5.846
33004,Oviedo,43.3637,-5.8548
33005,Oviedo,43.3604,-5.8569
33006,"Oviedo, Campiello (La Manjoya)",43.35255,-5.8494
33007,Oviedo,43.3576,-5.8503
33008,Oviedo,43.3575,-5.8382
33009,Oviedo,43.3595,-5.8434
33010,"Abuli, Colloto (Oviedo), Oviedo, Colloto (Siero), Nonin",43.36182,-5.841600000000001
33011,"Corredoria (Oviedo), Oviedo",43.3656,-5.84225
33012,Oviedo,43.3688,-5.8609
33013,Oviedo,43.362,-5.8702
33138,"Pumariega, La (Muros), Villar (Muros Nalon), Reborio (Muros De Nalon), Muros, Era",43.54258,-6.102580000000001
33180,Noreña,43.3942,-5.7079
33186,"San Pelayo (El Berron - Siero), Buenavista (Hevia-Siero), El Berron, Orial (Hevia-Siero), Campones, Los (Hevia-Siero), Vallina, La (Hevia-Siero)",43.373,-5.712666666666667
33191,"Llama, La (San Claudio), Requejo (San Claudio), San Roque (San Claudio), Granja, La (San Claudio), Villamar, Valle, El (San Claudio), Valsera, Navaliega (San Claudio), Torre, La (San Claudio), Cimadevilla (Oviedo), La Maja, Cabaña, La (Zona), Omedo (Oviedo), Belovio, Escamplero (Las Regueras), Cabaña, La (Oviedo), Oteruelo, Areñes (Oviedo), Tahoces, Nievares (Oviedo), Cruz, La (Oviedo), Rodiella, Peñanora, Gallegos (Las Regueras), Rañeces (Las Regueras), Fabarin, Lampajua, Las Heras, San Claudio, Cida, Rivero (San Claudio), Pumeda (Las Regueras), Tamargo, Lubrio, Villaverde (San Claudio), Barrosa, La (Oviedo), Ponteo (San Claudio), Loriana, Llana, La (San Claudio), Quejo, Rebollar (Loriana-Oviedo), Malpica (San Claudio)",43.36227142857143,-5.921566666666666
33201,Gijon,43.5357,-5.6615
33202,Gijon,43.5357,-5.6615
33203,Gijon,43.5357,-5.6615
33204,Gijon,43.5357,-5.6615
33205,Gijon,43.5357,-5.6615
33206,Gijon,43.5357,-5.6615
33207,Gijon,43.5357,-5.6615
33208,Gijon,43.5357,-5.6615
33209,Gijon,43.5357,-5.6615
33210,Gijon,43.5357,-5.6615
33211,Gijon,43.5357,-5.6615
33212,Gijon,43.5357,-5.6615
33213,Gijon,43.5357,-5.6615
33300,"Villaviciosa, Condarco, Casona, La (Villaviciosa), Cobertoria, La (Villav), Arcenoyo",43.481379999999994,-5.43542
33320,Colunga,43.4849,-5.2715
33400,Aviles,43.5547,-5.9248
33401,"Aviles, Bastian (Aviles), Fuente, La (Aviles), Valgranda (Aviles), San Cristobal (Castrillon), Cabianca, La (Aviles), Campo, El (Aviles), Folleca, La (Aviles), Valdredo (Aviles), So La Iglesia (Aviles), Gaxin (Aviles), Garita, La (Aviles), Cuesta, La (Aviles), Quintana Dionisio (Aviles), Campo Conde (Aviles), Sablera, La (Aviles), Montan, El (Aviles), Rey, El (Aviles)",43.5547,-5.9248
33402,"Aviles, Arabuya (Aviles), Ceba, La (Aviles), Ceruyeda (Aviles), Grandiella (Aviles)",43.5547,-5.9248
33403,"Aviles, Breton, El (Aviles), Castañeda (Aviles), Piqueros (Aviles), Peña, La (Aviles), Tabla, La (Aviles), Carrionina, La (Aviles)",43.55469999999999,-5.9248
33404,"Aviles, Estrada, La (Corvera), Santa Cruz (Corvera), Truyes (Corvera)",43.5547,-5.9248
33405,"Raices Nuevo (Castrillon), Caliero, El (Castrillon), Aviles",43.5547,-5.9248
33420,Lugones,43.4027,-5.8121
33424,"Rondiella (Llanera), Ables, Portiella (Llanera), Abarrio, Peruyeres, Posada De Llanera, Lineres (Llanera), Severies, Regidorio, Andorcio",43.434870000000004,-5.8694500000000005
33429,"Naon, Belga, La (Viella-Siero), Folgueras (Lugones), Cuesta, La (Bobes-Siero), Belga, La (Bobes-Siero), Fresneda (Lugones), Castañera, Paredes (Lugones), Bobes, Conceyin, Balbona (Siero), Conceyin (Siero), Cogollu, El (Siero), Viella",43.40230714285714,-5.79215
33430,"Forca, La (Carreño), Carbayo (Carreño), Piedra, La (Carreño), Candas, La Cruz De Arrabal, Casas Molino",43.5892,-5.767399999999999
33450,"Censo, Piedras Blancas, Ponton (Castrillon), Ventorrillo (Castrillon), Alvare (Castrillon), Campas, Las (Castrillon), Campiello (Castrillon), La Castañalona, Fondon (Castrillon), Ferralgo, Cuenza, Garabiza, Los Carbayos, Valboniel, La Fabrica, San Martin De Laspra, Arnao, Cueto, El (Laspra - Castrillon), Vegarrozadas",43.56428421052632,-5.978894736842105
33500,Llanes,43.4208,-4.7554
33510,Pola De Siero,43.3923,-5.6634
33520,Nava,43.3586,-5.5079
33530,"Infiesto, Villanueva (Piloña)",43.3491,-5.365399999999999
33550,Cangas De Onis,43.3514,-5.1292
33560,Ribadesella,43.4615,-5.0595
33594,"Turanzas, Bricia, Naves (Posada Llanes), Posada De Llanes, Quintana (Posada Llanes), Piedra (Posada Llanes), Rales (Posada Llanes), Lledias",43.428174999999996,-4.86095
33600,"Mieres Del Camino, Aguain, El Requintin, Cargadero Viejo, Campeta, La (Mieres), Arriondo (Mieres)",43.25,-5.7667
33630,Pola De Lena,43.1609,-5.8288
33700,"Luarca, Almuña, Barcellina",43.539233333333335,-6.5254666666666665
33710,"Espin, El (Coaña), Aceñas, Navia",43.52636666666667,-6.7382
33750,"La Caridad, Viavelez, Longara",43.55636666666667,-6.8322666666666665
33770,Vegadeo,43.4683,-7.0539
33800,"Cangas De Narcea, Pinar",43.1833,-6.55
33820,"Grado, Borbolla, La (Grado)",43.388,-6.0743
33860,Salas,43.4094,-6.2605
33870,"Buenavista (Tineo), Braña, La (Tineo), Tineo, Ocio",43.3377,-6.4145
33900,"Ciaño, San Roque (Langreo), Llanu, El (Langreo), Sama De Langreo",43.293974999999996,-5.6804499999999996
33930,"Rexiella, Felguera, La (Langreo), Barros, Viesca, La (Langreo)",43.3197,-5.7067
33940,"Soton, El Entrego",43.2875,-5.638
33960,"Caraveo, Blimea",43.34085,-5.56375
33980,"Pola De Laviana, La Arbeya",43.2454,-5.5629
34001,Palencia,42.0106,-4.5327
34002,Palencia,42.0058,-4.5281
34004,Palencia,41.9998,-4.5196
34005,Palencia,42.0125,-4.5405
34100,Saldaña,42.5229,-4.7365
34200,"Baños De Cerrato, Venta De Baños",41.920950000000005,-4.4834499999999995
34800,Aguilar De Campoo,42.7945,-4.2589
34840,Cervera De Pisuerga,42.8668,-4.498
34880,Guardo,42.7896,-4.8472
35001,Las Palmas De Gran Canaria,28.0997,-15.4134
35002,Las Palmas De Gran Canaria,28.0997,-15.4134
35003,Las Palmas De Gran Canaria,28.0997,-15.4134
35004,Las Palmas De Gran Canaria,28.0997,-15.4134
35005,Las Palmas De Gran Canaria,28.0997,-15.4134
35006,Las Palmas De Gran Canaria,28.0997,-15.4134
35007,Las Palmas De Gran Canaria,28.0997,-15.4134
35008,Las Palmas De Gran Canaria,28.0997,-15.4134
35010,Las Palmas De Gran Canaria,28.0997,-15.4134
35011,Las Palmas De Gran Canaria,28.0944,-15.4591
35012,Las Palmas De Gran Canaria,28.0944,-15.4591
35013,Las Palmas De Gran Canaria,28.0944,-15.4591
35014,Las Palmas De Gran Canaria,28.0997,-15.4134
35018,"San Lorenzo, Almatriche Bajo, La Suerte, Piletas, Las Perreras, La Milagrosa, El Pintor, Almatriche Alto, La Galera, Tamaraceite, Cortijo, El (Tamaraceite), El Sardo, Las Mesas Altas, Frailes, Lomo De Los, Las Mesas Bajas, Las Palmas De Gran Canaria, Majadillas, Las (Las Palmas De G.C.), Hoya Andrea",28.090577777777778,-15.467833333333333
35019,Las Palmas De Gran Canaria,28.0944,-15.4591
35100,"Campo Internacional, Las Meloneras, Maspalomas, San Fernando (Maspalomas), Sonneland (Urbanizacion), Costa Meloneras (Urbanizacion), Playa Del Aguila, Cañon Del Aguila, Bahia Feliz (Urbanizacion), Playa Del Ingles, San Agustin",27.75549090909091,-15.5841
35109,"Palmitos Park, Lomo De Perera, Monte Leon (Urbanizacion), Media Fanega, La Mimbre, Las Tederas, Montaña La Data, Palmitos, Los (Maspalomas), Tablero, El (Maspalomas), Lomo Gordo, Ayagaures",27.769245454545455,-15.598345454545454
35110,"Orilla Baja, La Blanca, El Doctoral, La Vereda, San Rafael, Vecindario, Casa Pastores, Barranquillo De Sardina, La Cerruda, Canario, El (Vecindario), Llanos, Los (Santa Lucia De Tirajana), Camino La Madera, La Paredilla, La Union, San Pedro Martir, Hoya Pavon, Cruce De Sardina Del Sur, Balos, Sardina Del Sur (Vecindario)",27.84692631578947,-15.44627894736842
35130,"El Motor Grande, Chaparral, El (Puerto Rico), Cortadores De Puerto Rico, Playa De Amadores, Puerto Rico",27.7911,-15.707999999999998
35138,"Mogan, De (Playa), Platero, El (Urbanizacion), Taurito, Playa De Tauro",27.81665,-15.758825
35149,"La Humbridilla, Playa De Veneguera, La Rosilla, Casas De Veneguera, Casillas, Las (Mogan), Cercado, El (Mogan), Tabaibales, Las Burrillas, Hornillo, El (Mogan), Pasitos, Los (Mogan), Casas Blancas (Mogan), Horno De Teja, La Umbridilla, Los Almacigos, Molino De Viento (Mogan), Llanos, Los (Mogan), Pie De La Cuesta (Mogan)",27.812776470588233,-15.574252941176473
35200,"Telde, San Francisco, San Gregorio (Telde), San Juan (Telde)",27.9949,-15.418524999999999
35211,"Lomo-Bristol, Lomo-Magullo, La Colomba, Valle De Los Nueve, Cazadores, Telde, Tecen (Telde), Arenales, Los (Telde)",27.987675,-15.4309375
